path,participant_id,sequence_id,sign
train_landmark_files/27610/3669635557.parquet,27610,3669635557,bug
train_landmark_files/55372/3669799184.parquet,55372,3669799184,ride
train_landmark_files/30680/3669854653.parquet,30680,3669854653,water
train_landmark_files/37779/3669866181.parquet,37779,3669866181,home
train_landmark_files/53618/3669876433.parquet,53618,3669876433,read
train_landmark_files/37779/3669966370.parquet,37779,3669966370,shoe
train_landmark_files/26734/3669990311.parquet,26734,3669990311,clown
train_landmark_files/34503/3670024479.parquet,34503,3670024479,tooth
train_landmark_files/37779/3670115380.parquet,37779,3670115380,grass
train_landmark_files/62590/3670121171.parquet,62590,3670121171,shoe
train_landmark_files/32319/3670143128.parquet,32319,3670143128,into
train_landmark_files/27610/3670178237.parquet,27610,3670178237,arm
train_landmark_files/36257/3670184936.parquet,36257,3670184936,callonphone
train_landmark_files/49445/3670197842.parquet,49445,3670197842,hat
train_landmark_files/36257/3670227608.parquet,36257,3670227608,elephant
train_landmark_files/61333/3670315211.parquet,61333,3670315211,child
train_landmark_files/34503/3670324503.parquet,34503,3670324503,puzzle
train_landmark_files/53618/3670366735.parquet,53618,3670366735,go
train_landmark_files/28656/3670387468.parquet,28656,3670387468,kitty
train_landmark_files/49445/3670398385.parquet,49445,3670398385,mom
train_landmark_files/34503/3670439425.parquet,34503,3670439425,cute
train_landmark_files/26734/3670609311.parquet,26734,3670609311,dirty
train_landmark_files/61333/3670610681.parquet,61333,3670610681,yourself
train_landmark_files/16069/3670617361.parquet,16069,3670617361,stay
train_landmark_files/61333/3670672775.parquet,61333,3670672775,empty
train_landmark_files/36257/3670815492.parquet,36257,3670815492,cry
train_landmark_files/2044/3670839471.parquet,2044,3670839471,black
train_landmark_files/55372/3670862108.parquet,55372,3670862108,nuts
train_landmark_files/34503/367088714.parquet,34503,367088714,underwear
train_landmark_files/36257/3670911014.parquet,36257,3670911014,grass
train_landmark_files/32319/3670928727.parquet,32319,3670928727,yourself
train_landmark_files/61333/3670933730.parquet,61333,3670933730,minemy
train_landmark_files/62590/3671017383.parquet,62590,3671017383,mouse
train_landmark_files/61333/3671153355.parquet,61333,3671153355,open
train_landmark_files/37779/3671160723.parquet,37779,3671160723,bird
train_landmark_files/49445/3671163201.parquet,49445,3671163201,hungry
train_landmark_files/62590/3671334000.parquet,62590,3671334000,owl
train_landmark_files/62590/367146748.parquet,62590,367146748,open
train_landmark_files/62590/3671475501.parquet,62590,3671475501,up
train_landmark_files/26734/3671508824.parquet,26734,3671508824,look
train_landmark_files/49445/3671510209.parquet,49445,3671510209,will
train_landmark_files/34503/3671523371.parquet,34503,3671523371,say
train_landmark_files/55372/3671558866.parquet,55372,3671558866,on
train_landmark_files/49445/3671617771.parquet,49445,3671617771,first
train_landmark_files/61333/3671641.parquet,61333,3671641,sticky
train_landmark_files/49445/3671715928.parquet,49445,3671715928,toothbrush
train_landmark_files/49445/3671760796.parquet,49445,3671760796,hen
train_landmark_files/29302/3671790769.parquet,29302,3671790769,backyard
train_landmark_files/49445/3671814209.parquet,49445,3671814209,napkin
train_landmark_files/16069/3671832889.parquet,16069,3671832889,clean
train_landmark_files/36257/3671878737.parquet,36257,3671878737,nose
train_landmark_files/62590/367188624.parquet,62590,367188624,listen
train_landmark_files/27610/3671970495.parquet,27610,3671970495,fast
train_landmark_files/53618/3671979481.parquet,53618,3671979481,after
train_landmark_files/37779/3671986194.parquet,37779,3671986194,hesheit
train_landmark_files/61333/3672051262.parquet,61333,3672051262,toothbrush
train_landmark_files/49445/3672145148.parquet,49445,3672145148,all
train_landmark_files/22343/3672189937.parquet,22343,3672189937,ride
train_landmark_files/18796/3672254146.parquet,18796,3672254146,down
train_landmark_files/32319/3672377702.parquet,32319,3672377702,will
train_landmark_files/32319/3672432267.parquet,32319,3672432267,loud
train_landmark_files/27610/3672443173.parquet,27610,3672443173,pig
train_landmark_files/37779/3672462691.parquet,37779,3672462691,minemy
train_landmark_files/34503/3672543734.parquet,34503,3672543734,dirty
train_landmark_files/30680/3672566616.parquet,30680,3672566616,nose
train_landmark_files/32319/3672583476.parquet,32319,3672583476,that
train_landmark_files/16069/3672619873.parquet,16069,3672619873,empty
train_landmark_files/49445/3672671534.parquet,49445,3672671534,fall
train_landmark_files/29302/3672682932.parquet,29302,3672682932,backyard
train_landmark_files/36257/3672697759.parquet,36257,3672697759,garbage
train_landmark_files/28656/3672709123.parquet,28656,3672709123,home
train_landmark_files/26734/3672719785.parquet,26734,3672719785,hear
train_landmark_files/37055/3672762395.parquet,37055,3672762395,now
train_landmark_files/37055/3672864151.parquet,37055,3672864151,scissors
train_landmark_files/29302/367288292.parquet,29302,367288292,gum
train_landmark_files/30680/367302550.parquet,30680,367302550,not
train_landmark_files/27610/3673033116.parquet,27610,3673033116,yes
train_landmark_files/36257/3673051843.parquet,36257,3673051843,boat
train_landmark_files/49445/3673079711.parquet,49445,3673079711,milk
train_landmark_files/62590/367311849.parquet,62590,367311849,pretty
train_landmark_files/25571/3673163105.parquet,25571,3673163105,better
train_landmark_files/26734/3673232065.parquet,26734,3673232065,grass
train_landmark_files/2044/36732609.parquet,2044,36732609,lips
train_landmark_files/34503/3673334221.parquet,34503,3673334221,sad
train_landmark_files/61333/3673379005.parquet,61333,3673379005,bad
train_landmark_files/18796/3673414912.parquet,18796,3673414912,loud
train_landmark_files/27610/3673415905.parquet,27610,3673415905,yes
train_landmark_files/18796/3673448834.parquet,18796,3673448834,no
train_landmark_files/53618/3673595797.parquet,53618,3673595797,lion
train_landmark_files/53618/3673638467.parquet,53618,3673638467,giraffe
train_landmark_files/34503/367369817.parquet,34503,367369817,duck
train_landmark_files/30680/3673730810.parquet,30680,3673730810,helicopter
train_landmark_files/2044/3673755441.parquet,2044,3673755441,dirty
train_landmark_files/2044/3673759804.parquet,2044,3673759804,zebra
train_landmark_files/61333/3673867352.parquet,61333,3673867352,drink
train_landmark_files/37055/3673883328.parquet,37055,3673883328,smile
train_landmark_files/49445/3674008747.parquet,49445,3674008747,brother
train_landmark_files/26734/3674045022.parquet,26734,3674045022,apple
train_landmark_files/53618/3674063833.parquet,53618,3674063833,stay
train_landmark_files/36257/3674227501.parquet,36257,3674227501,loud
train_landmark_files/37779/3674248706.parquet,37779,3674248706,carrot
train_landmark_files/16069/3674266200.parquet,16069,3674266200,gift
train_landmark_files/2044/3674272251.parquet,2044,3674272251,better
train_landmark_files/34503/3674320364.parquet,34503,3674320364,uncle
train_landmark_files/28656/3674328705.parquet,28656,3674328705,hide
train_landmark_files/4718/3674345971.parquet,4718,3674345971,garbage
train_landmark_files/36257/3674358799.parquet,36257,3674358799,carrot
train_landmark_files/61333/3674479001.parquet,61333,3674479001,every
train_landmark_files/49445/3674566447.parquet,49445,3674566447,sad
train_landmark_files/4718/3674579755.parquet,4718,3674579755,TV
train_landmark_files/16069/3674606539.parquet,16069,3674606539,red
train_landmark_files/62590/3674608461.parquet,62590,3674608461,close
train_landmark_files/36257/3674676611.parquet,36257,3674676611,callonphone
train_landmark_files/53618/3674683197.parquet,53618,3674683197,stuck
train_landmark_files/25571/3674697280.parquet,25571,3674697280,owl
train_landmark_files/62590/3674792928.parquet,62590,3674792928,cut
train_landmark_files/16069/3674822491.parquet,16069,3674822491,every
train_landmark_files/36257/3674842692.parquet,36257,3674842692,look
train_landmark_files/37779/367488651.parquet,37779,367488651,alligator
train_landmark_files/16069/3674943297.parquet,16069,3674943297,hen
train_landmark_files/55372/3674947270.parquet,55372,3674947270,happy
train_landmark_files/30680/3675022216.parquet,30680,3675022216,callonphone
train_landmark_files/61333/3675053773.parquet,61333,3675053773,sad
train_landmark_files/28656/3675148061.parquet,28656,3675148061,read
train_landmark_files/36257/3675172680.parquet,36257,3675172680,chair
train_landmark_files/22343/3675247156.parquet,22343,3675247156,stuck
train_landmark_files/62590/3675252053.parquet,62590,3675252053,no
train_landmark_files/16069/3675252899.parquet,16069,3675252899,give
train_landmark_files/16069/3675307731.parquet,16069,3675307731,dry
train_landmark_files/16069/3675313470.parquet,16069,3675313470,jeans
train_landmark_files/26734/367533773.parquet,26734,367533773,wake
train_landmark_files/34503/3675362911.parquet,34503,3675362911,have
train_landmark_files/27610/3675382884.parquet,27610,3675382884,mouse
train_landmark_files/25571/3675416682.parquet,25571,3675416682,finish
train_landmark_files/27610/3675444587.parquet,27610,3675444587,finish
train_landmark_files/28656/3675448454.parquet,28656,3675448454,hate
train_landmark_files/36257/3675489540.parquet,36257,3675489540,empty
train_landmark_files/49445/3675560276.parquet,49445,3675560276,wet
train_landmark_files/29302/3675689451.parquet,29302,3675689451,flag
train_landmark_files/61333/367572508.parquet,61333,367572508,wake
train_landmark_files/61333/3675750656.parquet,61333,3675750656,boy
train_landmark_files/27610/3675788218.parquet,27610,3675788218,backyard
train_landmark_files/29302/3675802945.parquet,29302,3675802945,stay
train_landmark_files/2044/3675805156.parquet,2044,3675805156,why
train_landmark_files/18796/3675807941.parquet,18796,3675807941,book
train_landmark_files/37055/3675841369.parquet,37055,3675841369,hate
train_landmark_files/22343/3675900283.parquet,22343,3675900283,radio
train_landmark_files/37055/3676074633.parquet,37055,3676074633,look
train_landmark_files/34503/367607677.parquet,34503,367607677,person
train_landmark_files/25571/3676134141.parquet,25571,3676134141,brother
train_landmark_files/34503/3676196748.parquet,34503,3676196748,after
train_landmark_files/30680/36762114.parquet,30680,36762114,orange
train_landmark_files/34503/3676241268.parquet,34503,3676241268,boy
train_landmark_files/37055/3676251455.parquet,37055,3676251455,backyard
train_landmark_files/61333/3676262573.parquet,61333,3676262573,haveto
train_landmark_files/30680/3676288595.parquet,30680,3676288595,yesterday
train_landmark_files/34503/3676302365.parquet,34503,3676302365,puppy
train_landmark_files/4718/3676364220.parquet,4718,3676364220,pajamas
train_landmark_files/2044/3676375364.parquet,2044,3676375364,weus
train_landmark_files/22343/3676441437.parquet,22343,3676441437,tongue
train_landmark_files/28656/3676452226.parquet,28656,3676452226,where
train_landmark_files/36257/3676452541.parquet,36257,3676452541,finger
train_landmark_files/30680/3676491423.parquet,30680,3676491423,jump
train_landmark_files/49445/3676625267.parquet,49445,3676625267,icecream
train_landmark_files/26734/3676665812.parquet,26734,3676665812,jacket
train_landmark_files/29302/367677345.parquet,29302,367677345,tongue
train_landmark_files/2044/3676824532.parquet,2044,3676824532,story
train_landmark_files/26734/3676868647.parquet,26734,3676868647,dog
train_landmark_files/26734/3676925233.parquet,26734,3676925233,mom
train_landmark_files/30680/3676965294.parquet,30680,3676965294,shhh
train_landmark_files/49445/3677048743.parquet,49445,3677048743,drop
train_landmark_files/26734/3677059699.parquet,26734,3677059699,refrigerator
train_landmark_files/27610/3677140244.parquet,27610,3677140244,nap
train_landmark_files/2044/3677219671.parquet,2044,3677219671,jacket
train_landmark_files/32319/3677327158.parquet,32319,3677327158,nuts
train_landmark_files/34503/3677353867.parquet,34503,3677353867,wait
train_landmark_files/22343/3677354712.parquet,22343,3677354712,head
train_landmark_files/28656/3677400417.parquet,28656,3677400417,yucky
train_landmark_files/22343/3677408774.parquet,22343,3677408774,there
train_landmark_files/25571/3677449691.parquet,25571,3677449691,balloon
train_landmark_files/26734/3677458704.parquet,26734,3677458704,airplane
train_landmark_files/27610/3677463674.parquet,27610,3677463674,drop
train_landmark_files/53618/3677481548.parquet,53618,3677481548,sad
train_landmark_files/61333/3677521196.parquet,61333,3677521196,alligator
train_landmark_files/32319/3677562164.parquet,32319,3677562164,dad
train_landmark_files/55372/3677576940.parquet,55372,3677576940,helicopter
train_landmark_files/62590/3677590741.parquet,62590,3677590741,hair
train_landmark_files/16069/3677592602.parquet,16069,3677592602,night
train_landmark_files/61333/3677735401.parquet,61333,3677735401,brown
train_landmark_files/34503/3677765685.parquet,34503,3677765685,cereal
train_landmark_files/37055/3677913253.parquet,37055,3677913253,girl
train_landmark_files/4718/3678081898.parquet,4718,3678081898,lion
train_landmark_files/53618/3678084705.parquet,53618,3678084705,another
train_landmark_files/18796/367817137.parquet,18796,367817137,grass
train_landmark_files/29302/3678190079.parquet,29302,3678190079,milk
train_landmark_files/36257/3678257770.parquet,36257,3678257770,tree
train_landmark_files/61333/3678266221.parquet,61333,3678266221,all
train_landmark_files/2044/3678318346.parquet,2044,3678318346,sticky
train_landmark_files/37779/3678323310.parquet,37779,3678323310,face
train_landmark_files/16069/3678327903.parquet,16069,3678327903,better
train_landmark_files/37055/3678348886.parquet,37055,3678348886,wolf
train_landmark_files/62590/367835059.parquet,62590,367835059,every
train_landmark_files/28656/3678365690.parquet,28656,3678365690,head
train_landmark_files/34503/3678458468.parquet,34503,3678458468,hot
train_landmark_files/28656/3678475544.parquet,28656,3678475544,frog
train_landmark_files/32319/3678513264.parquet,32319,3678513264,into
train_landmark_files/18796/3678576900.parquet,18796,3678576900,cry
train_landmark_files/55372/3678589904.parquet,55372,3678589904,dad
train_landmark_files/62590/3678621816.parquet,62590,3678621816,better
train_landmark_files/53618/3678689327.parquet,53618,3678689327,old
train_landmark_files/16069/36788450.parquet,16069,36788450,up
train_landmark_files/27610/3678850255.parquet,27610,3678850255,please
train_landmark_files/34503/367893238.parquet,34503,367893238,frog
train_landmark_files/29302/3678953915.parquet,29302,3678953915,talk
train_landmark_files/37779/3679055389.parquet,37779,3679055389,hot
train_landmark_files/37779/3679072069.parquet,37779,3679072069,frenchfries
train_landmark_files/37779/3679112717.parquet,37779,3679112717,hello
train_landmark_files/36257/3679131716.parquet,36257,3679131716,cut
train_landmark_files/55372/3679179064.parquet,55372,3679179064,brown
train_landmark_files/27610/3679213611.parquet,27610,3679213611,because
train_landmark_files/62590/3679228098.parquet,62590,3679228098,owie
train_landmark_files/30680/3679306556.parquet,30680,3679306556,refrigerator
train_landmark_files/4718/367932137.parquet,4718,367932137,napkin
train_landmark_files/27610/3679524810.parquet,27610,3679524810,bad
train_landmark_files/30680/367952903.parquet,30680,367952903,smile
train_landmark_files/26734/3679573611.parquet,26734,3679573611,horse
train_landmark_files/30680/3679606125.parquet,30680,3679606125,alligator
train_landmark_files/18796/3679608907.parquet,18796,3679608907,awake
train_landmark_files/28656/3679610739.parquet,28656,3679610739,yellow
train_landmark_files/49445/3679690167.parquet,49445,3679690167,sleepy
train_landmark_files/36257/3679690470.parquet,36257,3679690470,TV
train_landmark_files/2044/3679707576.parquet,2044,3679707576,nuts
train_landmark_files/55372/367975274.parquet,55372,367975274,open
train_landmark_files/37055/3679753393.parquet,37055,3679753393,jump
train_landmark_files/4718/3679774022.parquet,4718,3679774022,boy
train_landmark_files/36257/3679780513.parquet,36257,3679780513,toothbrush
train_landmark_files/29302/3679823357.parquet,29302,3679823357,fish
train_landmark_files/29302/3679888407.parquet,29302,3679888407,pretty
train_landmark_files/26734/3679891620.parquet,26734,3679891620,carrot
train_landmark_files/37055/3679931020.parquet,37055,3679931020,airplane
train_landmark_files/34503/3679970484.parquet,34503,3679970484,tree
train_landmark_files/37779/3680040066.parquet,37779,3680040066,nuts
train_landmark_files/28656/3680247968.parquet,28656,3680247968,where
train_landmark_files/49445/368029190.parquet,49445,368029190,say
train_landmark_files/37779/3680400248.parquet,37779,3680400248,finish
train_landmark_files/27610/3680406001.parquet,27610,3680406001,kiss
train_landmark_files/55372/3680415231.parquet,55372,3680415231,man
train_landmark_files/28656/3680434575.parquet,28656,3680434575,dryer
train_landmark_files/2044/3680525613.parquet,2044,3680525613,dog
train_landmark_files/4718/3680626458.parquet,4718,3680626458,blue
train_landmark_files/22343/3680639570.parquet,22343,3680639570,moon
train_landmark_files/55372/3680697709.parquet,55372,3680697709,listen
train_landmark_files/34503/3680856026.parquet,34503,3680856026,animal
train_landmark_files/29302/3680860497.parquet,29302,3680860497,mom
train_landmark_files/4718/3680914803.parquet,4718,3680914803,morning
train_landmark_files/25571/3680924522.parquet,25571,3680924522,milk
train_landmark_files/22343/3680963201.parquet,22343,3680963201,tiger
train_landmark_files/61333/3680968271.parquet,61333,3680968271,yellow
train_landmark_files/36257/36809789.parquet,36257,36809789,carrot
train_landmark_files/53618/3680990669.parquet,53618,3680990669,wait
train_landmark_files/37055/3681006647.parquet,37055,3681006647,where
train_landmark_files/27610/3681023413.parquet,27610,3681023413,radio
train_landmark_files/37779/3681065548.parquet,37779,3681065548,cloud
train_landmark_files/25571/3681072431.parquet,25571,3681072431,outside
train_landmark_files/26734/3681099805.parquet,26734,3681099805,later
train_landmark_files/55372/3681112504.parquet,55372,3681112504,nuts
train_landmark_files/37055/3681125459.parquet,37055,3681125459,airplane
train_landmark_files/30680/3681138298.parquet,30680,3681138298,cow
train_landmark_files/28656/3681146349.parquet,28656,3681146349,TV
train_landmark_files/32319/3681154390.parquet,32319,3681154390,now
train_landmark_files/62590/3681171398.parquet,62590,3681171398,jeans
train_landmark_files/26734/3681272768.parquet,26734,3681272768,hesheit
train_landmark_files/27610/368127888.parquet,27610,368127888,wolf
train_landmark_files/2044/3681304350.parquet,2044,3681304350,lips
train_landmark_files/55372/3681336517.parquet,55372,3681336517,toothbrush
train_landmark_files/53618/368136159.parquet,53618,368136159,flag
train_landmark_files/26734/3681436984.parquet,26734,3681436984,yucky
train_landmark_files/61333/3681507479.parquet,61333,3681507479,pencil
train_landmark_files/37779/3681530568.parquet,37779,3681530568,noisy
train_landmark_files/29302/3681590950.parquet,29302,3681590950,face
train_landmark_files/36257/3681601886.parquet,36257,3681601886,dog
train_landmark_files/32319/3681717004.parquet,32319,3681717004,any
train_landmark_files/30680/3681733004.parquet,30680,3681733004,ride
train_landmark_files/16069/3681784797.parquet,16069,3681784797,think
train_landmark_files/4718/3681790873.parquet,4718,3681790873,go
train_landmark_files/27610/3681825007.parquet,27610,3681825007,not
train_landmark_files/49445/3681874587.parquet,49445,3681874587,bee
train_landmark_files/22343/3681888741.parquet,22343,3681888741,car
train_landmark_files/36257/3681966014.parquet,36257,3681966014,cow
train_landmark_files/27610/3681973967.parquet,27610,3681973967,sick
train_landmark_files/28656/3681996240.parquet,28656,3681996240,penny
train_landmark_files/49445/3682019932.parquet,49445,3682019932,head
train_landmark_files/34503/3682070440.parquet,34503,3682070440,garbage
train_landmark_files/34503/3682088486.parquet,34503,3682088486,clown
train_landmark_files/62590/3682132969.parquet,62590,3682132969,boy
train_landmark_files/37055/3682150931.parquet,37055,3682150931,gum
train_landmark_files/29302/3682204566.parquet,29302,3682204566,fast
train_landmark_files/37055/3682243288.parquet,37055,3682243288,glasswindow
train_landmark_files/37055/3682282819.parquet,37055,3682282819,store
train_landmark_files/36257/3682308330.parquet,36257,3682308330,sleep
train_landmark_files/26734/3682340367.parquet,26734,3682340367,scissors
train_landmark_files/29302/3682379411.parquet,29302,3682379411,goose
train_landmark_files/49445/3682485633.parquet,49445,3682485633,smile
train_landmark_files/26734/3682499996.parquet,26734,3682499996,red
train_landmark_files/37779/3682585566.parquet,37779,3682585566,puppy
train_landmark_files/29302/368259378.parquet,29302,368259378,happy
train_landmark_files/36257/3682639339.parquet,36257,3682639339,bye
train_landmark_files/37055/3682805791.parquet,37055,3682805791,no
train_landmark_files/62590/3682909140.parquet,62590,3682909140,cat
train_landmark_files/32319/3682924624.parquet,32319,3682924624,dog
train_landmark_files/49445/3682929469.parquet,49445,3682929469,milk
train_landmark_files/53618/3682992649.parquet,53618,3682992649,fast
train_landmark_files/2044/3682994467.parquet,2044,3682994467,drop
train_landmark_files/61333/3683036700.parquet,61333,3683036700,now
train_landmark_files/18796/3683113770.parquet,18796,3683113770,minemy
train_landmark_files/29302/3683124758.parquet,29302,3683124758,old
train_landmark_files/28656/3683125705.parquet,28656,3683125705,bath
train_landmark_files/62590/3683240100.parquet,62590,3683240100,mouse
train_landmark_files/30680/3683334623.parquet,30680,3683334623,doll
train_landmark_files/25571/3683497482.parquet,25571,3683497482,white
train_landmark_files/22343/3683497512.parquet,22343,3683497512,hen
train_landmark_files/4718/3683586102.parquet,4718,3683586102,zipper
train_landmark_files/32319/3683606345.parquet,32319,3683606345,quiet
train_landmark_files/26734/3683631887.parquet,26734,3683631887,fish
train_landmark_files/27610/3683677278.parquet,27610,3683677278,no
train_landmark_files/27610/36836773.parquet,27610,36836773,listen
train_landmark_files/53618/3683758071.parquet,53618,3683758071,fine
train_landmark_files/22343/368383762.parquet,22343,368383762,bedroom
train_landmark_files/32319/3683866822.parquet,32319,3683866822,alligator
train_landmark_files/25571/3683923006.parquet,25571,3683923006,shoe
train_landmark_files/36257/3683926043.parquet,36257,3683926043,tooth
train_landmark_files/18796/368394079.parquet,18796,368394079,cloud
train_landmark_files/2044/3683961016.parquet,2044,3683961016,old
train_landmark_files/49445/3683974836.parquet,49445,3683974836,moon
train_landmark_files/37779/3683992737.parquet,37779,3683992737,backyard
train_landmark_files/49445/3684134619.parquet,49445,3684134619,open
train_landmark_files/37779/3684192293.parquet,37779,3684192293,drawer
train_landmark_files/25571/3684242282.parquet,25571,3684242282,weus
train_landmark_files/25571/3684253332.parquet,25571,3684253332,sad
train_landmark_files/30680/3684356582.parquet,30680,3684356582,later
train_landmark_files/25571/3684364260.parquet,25571,3684364260,red
train_landmark_files/36257/3684456009.parquet,36257,3684456009,moon
train_landmark_files/16069/3684456447.parquet,16069,3684456447,hat
train_landmark_files/53618/3684617326.parquet,53618,3684617326,loud
train_landmark_files/28656/3684647336.parquet,28656,3684647336,bee
train_landmark_files/55372/3684682454.parquet,55372,3684682454,chin
train_landmark_files/29302/3684688388.parquet,29302,3684688388,nuts
train_landmark_files/34503/3684708771.parquet,34503,3684708771,smile
train_landmark_files/49445/3684747547.parquet,49445,3684747547,zipper
train_landmark_files/62590/3684801749.parquet,62590,3684801749,hear
train_landmark_files/32319/3684842621.parquet,32319,3684842621,because
train_landmark_files/36257/3684863433.parquet,36257,3684863433,now
train_landmark_files/32319/3684869170.parquet,32319,3684869170,haveto
train_landmark_files/25571/3684931926.parquet,25571,3684931926,no
train_landmark_files/28656/368493967.parquet,28656,368493967,will
train_landmark_files/34503/3684945936.parquet,34503,3684945936,red
train_landmark_files/53618/368495355.parquet,53618,368495355,beside
train_landmark_files/49445/3684974731.parquet,49445,3684974731,goose
train_landmark_files/22343/368510689.parquet,22343,368510689,kiss
train_landmark_files/61333/3685177833.parquet,61333,3685177833,now
train_landmark_files/53618/3685200703.parquet,53618,3685200703,underwear
train_landmark_files/34503/3685245677.parquet,34503,3685245677,stay
train_landmark_files/4718/3685284137.parquet,4718,3685284137,zebra
train_landmark_files/29302/3685368553.parquet,29302,3685368553,finger
train_landmark_files/30680/3685392984.parquet,30680,3685392984,chocolate
train_landmark_files/49445/3685407050.parquet,49445,3685407050,toothbrush
train_landmark_files/53618/368541029.parquet,53618,368541029,mouth
train_landmark_files/36257/3685419491.parquet,36257,3685419491,bug
train_landmark_files/61333/3685420119.parquet,61333,3685420119,have
train_landmark_files/26734/3685463235.parquet,26734,3685463235,bad
train_landmark_files/22343/3685574880.parquet,22343,3685574880,pig
train_landmark_files/30680/3685695735.parquet,30680,3685695735,rain
train_landmark_files/55372/3685709025.parquet,55372,3685709025,table
train_landmark_files/25571/3685735946.parquet,25571,3685735946,weus
train_landmark_files/37055/368577839.parquet,37055,368577839,bird
train_landmark_files/4718/3685784447.parquet,4718,3685784447,look
train_landmark_files/53618/3685882300.parquet,53618,3685882300,green
train_landmark_files/49445/3685890883.parquet,49445,3685890883,blue
train_landmark_files/49445/368589133.parquet,49445,368589133,flower
train_landmark_files/26734/3685920175.parquet,26734,3685920175,callonphone
train_landmark_files/30680/3686040649.parquet,30680,3686040649,night
train_landmark_files/28656/3686056697.parquet,28656,3686056697,noisy
train_landmark_files/36257/3686125883.parquet,36257,3686125883,shhh
train_landmark_files/16069/3686157719.parquet,16069,3686157719,hello
train_landmark_files/61333/3686162499.parquet,61333,3686162499,goose
train_landmark_files/16069/3686169029.parquet,16069,3686169029,callonphone
train_landmark_files/27610/368617850.parquet,27610,368617850,cute
train_landmark_files/32319/3686228351.parquet,32319,3686228351,donkey
train_landmark_files/53618/3686260195.parquet,53618,3686260195,same
train_landmark_files/37779/3686350665.parquet,37779,3686350665,goose
train_landmark_files/32319/3686397325.parquet,32319,3686397325,hear
train_landmark_files/55372/3686418976.parquet,55372,3686418976,stuck
train_landmark_files/62590/3686482311.parquet,62590,3686482311,balloon
train_landmark_files/28656/3686486040.parquet,28656,3686486040,refrigerator
train_landmark_files/16069/3686531748.parquet,16069,3686531748,ear
train_landmark_files/37779/3686550272.parquet,37779,3686550272,chocolate
train_landmark_files/37779/3686567826.parquet,37779,3686567826,drink
train_landmark_files/22343/3686616884.parquet,22343,3686616884,like
train_landmark_files/22343/3686671814.parquet,22343,3686671814,thirsty
train_landmark_files/29302/3686774877.parquet,29302,3686774877,airplane
train_landmark_files/55372/3686859880.parquet,55372,3686859880,bedroom
train_landmark_files/37779/3686899094.parquet,37779,3686899094,pretty
train_landmark_files/53618/368690723.parquet,53618,368690723,bye
train_landmark_files/22343/3686944452.parquet,22343,3686944452,yellow
train_landmark_files/62590/3686972256.parquet,62590,3686972256,zipper
train_landmark_files/16069/3686985190.parquet,16069,3686985190,bug
train_landmark_files/25571/3687090871.parquet,25571,3687090871,boy
train_landmark_files/37055/3687218086.parquet,37055,3687218086,grass
train_landmark_files/29302/3687321755.parquet,29302,3687321755,listen
train_landmark_files/30680/3687336022.parquet,30680,3687336022,hair
train_landmark_files/61333/3687417498.parquet,61333,3687417498,nuts
train_landmark_files/30680/3687426048.parquet,30680,3687426048,yesterday
train_landmark_files/29302/368742964.parquet,29302,368742964,because
train_landmark_files/62590/368755189.parquet,62590,368755189,finger
train_landmark_files/29302/3687565815.parquet,29302,3687565815,pizza
train_landmark_files/28656/3687631173.parquet,28656,3687631173,drawer
train_landmark_files/49445/3687633858.parquet,49445,3687633858,glasswindow
train_landmark_files/28656/3687633936.parquet,28656,3687633936,napkin
train_landmark_files/18796/3687636224.parquet,18796,3687636224,bad
train_landmark_files/49445/3687656241.parquet,49445,3687656241,dirty
train_landmark_files/28656/3687689690.parquet,28656,3687689690,girl
train_landmark_files/22343/3687695164.parquet,22343,3687695164,puzzle
train_landmark_files/62590/3687703405.parquet,62590,3687703405,shirt
train_landmark_files/53618/3687745914.parquet,53618,3687745914,zipper
train_landmark_files/30680/3687844993.parquet,30680,3687844993,scissors
train_landmark_files/62590/368784868.parquet,62590,368784868,man
train_landmark_files/62590/3687886122.parquet,62590,3687886122,bye
train_landmark_files/49445/3687912343.parquet,49445,3687912343,eye
train_landmark_files/62590/3687915483.parquet,62590,3687915483,pencil
train_landmark_files/53618/3687939807.parquet,53618,3687939807,now
train_landmark_files/16069/3687992272.parquet,16069,3687992272,loud
train_landmark_files/62590/3688012819.parquet,62590,3688012819,shoe
train_landmark_files/55372/3688124596.parquet,55372,3688124596,grass
train_landmark_files/49445/368813778.parquet,49445,368813778,every
train_landmark_files/34503/3688184295.parquet,34503,3688184295,zebra
train_landmark_files/37779/3688188536.parquet,37779,3688188536,before
train_landmark_files/49445/3688206997.parquet,49445,3688206997,person
train_landmark_files/26734/3688215436.parquet,26734,3688215436,bath
train_landmark_files/32319/368822123.parquet,32319,368822123,hot
train_landmark_files/28656/3688231715.parquet,28656,3688231715,helicopter
train_landmark_files/16069/3688245066.parquet,16069,3688245066,outside
train_landmark_files/18796/368832752.parquet,18796,368832752,cheek
train_landmark_files/28656/3688448447.parquet,28656,3688448447,hen
train_landmark_files/32319/3688504214.parquet,32319,3688504214,fireman
train_landmark_files/32319/3688511623.parquet,32319,3688511623,jacket
train_landmark_files/28656/3688531078.parquet,28656,3688531078,fireman
train_landmark_files/49445/3688698902.parquet,49445,3688698902,weus
train_landmark_files/27610/3688762130.parquet,27610,3688762130,cut
train_landmark_files/25571/3688767751.parquet,25571,3688767751,wolf
train_landmark_files/4718/3688808968.parquet,4718,3688808968,room
